tweet,hashtags,timestamp,full_url,like_count,retweet_count
"عمل فني يصور شخصًا يجلس ويقرأ داخل كرة مجوفة مليئة بأرفف الكتب
#الذكاء_الاصطناعي 
#Ai","['#الذكاء_الاصطناعي', '#Ai']",2023-12-29T23:29:38.000Z,https://x.com/AElbuzidi/status/1740877766801965334,2,1
"#دورة_Ai_المباشرة_من_كويل 
@Quill_Edu
 @aziz4ai
 @Azed__design 

هذا تطبيق لبرامج #الذكاء_الاصطناعي  في مجال #الازياء انتظرو تطبيقي في #midjouney","['#دورة_Ai_المباشرة_من_كويل', '#الذكاء_الاصطناعي', '#الازياء', '#midjouney']",2023-12-29T21:24:26.000Z,https://x.com/ALHijazi369/status/1740846259009642594,7,2
"أسباب عديدة وراء التحذير من مشاركة المعلومات الشخصية مع #ChatGPT.
#الذكاء_الاصطناعي","['#ChatGPT', '#الذكاء_الاصطناعي']",2023-12-29T21:00:01.000Z,https://x.com/AlArabiya_shows/status/1740840113880330440,2,0
#Creafits #Creative #Designer #graphic #design #ai #digitalart #الذكاء_الاصطناعي #MidjourneyAI #midjourneyV6 #dalle3art #AIArtCommuity #AIArtwork,"['#Creafits', '#Creative', '#Designer', '#graphic', '#design', '#ai', '#digitalart', '#الذكاء_الاصطناعي', '#MidjourneyAI', '#midjourneyV6', '#dalle3art', '#AIArtCommuity', '#AIArtwork']",2023-12-29T20:54:34.000Z,https://x.com/AiCreafits/status/1740838744436129838,1,0
"بناء مشروعك باستخدام تكنولوجيا #الذكاء_الاصطناعي وفي العديد من المجالات التي تلامس حياة الانسان وتحسن من واقعه وتعمل على النهوض بالمجتمع
نستخدم احدث تقنيات بناء مشاريع الذكاء الاصطناعي وتوضيفها بالشكل اللازم لمشروعك
#جمعة_مباركة","['#الذكاء_الاصطناعي', '#جمعة_مباركة']",2023-12-29T20:36:45.000Z,https://x.com/instractor_m/status/1740834261228564485,0,0
"لعشاق القهوة 
#الذكاء_الاصطناعي 
#AI","['#الذكاء_الاصطناعي', '#AI']",2023-12-29T20:30:09.000Z,https://x.com/AElbuzidi/status/1740832599050785044,4,0
سعدت بتعليق سعادتكم دكتوره ياسمين، واسعى مع طلابنا إلى الاستفادة من ثورة #الذكاء_الاصطناعي في  تسهيل وتبسيط المحاضرات ، وباذن الله سوف نستخدم قريبا هذه الثورة التقنية في جانب البحث العلمي في علم النفس.,['#الذكاء_الاصطناعي'],2023-12-29T20:24:50.000Z,https://x.com/dr_salgamdi/status/1740831261575512200,1,0
"أقوى أدوات الذكاء الاصطناعي للمصممين
#الذكاء_الاصطناعي #تقنية #تكنولوجيا","['#الذكاء_الاصطناعي', '#تقنية', '#تكنولوجيا']",2023-12-29T19:14:14.000Z,https://x.com/CharbelGPT/status/1740813492708610486,5,1
"[أخبار الذكاء الاصطناعي - AI]

 تقدم #LG أحدث إبداعاتها في مجال #الكمبيوتر المحمول مع LG Gram Pro ، وهي سلسلة من أجهزة الكمبيوتر المحمولة الفائقة #النحافة و #القوية و #الذكية.

 تستخدم أجهزة الكمبيوتر المحمولة LG Gram Pro تقنية #الذكاء_الاصطناعي AI Boost من Intel ، وهي وحدة","['#LG', '#الكمبيوتر', '#النحافة', '#القوية', '#الذكية', '#الذكاء_الاصطناعي']",2023-12-29T17:28:37.000Z,https://x.com/maktabatai/status/1740786914179895408,0,0
"في ملخص أخبار اليوم، التاسع والعشرون من شهر ديسمبر 2023، نشارك معكم أهم أخبار التقنيةوالريادةوفيها:#آبل تسعى إلى جعل حواسيب ماك وجهة مناسبة للألعاب مايكروسوفت تستعد لإطلاق حواسيب سيرفيس جديدة
تلخيص رسائلك باستخدام #الذكاء_الاصطناعي مع أندرويد أوتو
التفاصيل
https://wp.me/pejB6W-mKp","['#آبل', '#الذكاء_الاصطناعي']",2023-12-29T17:28:32.000Z,https://x.com/tech3arabi/status/1740786892415885444,0,0
"سارع بالتقديم.. وظائف شاغرة للخريجين في هيئة البيانات و #الذكاء_الاصطناعي  

https://twasul.info/Section-180/%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B7%D9%86/%D8%B3%D8%A7%D8%B1%D8%B9-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D8%B8%D8%A7%D8%A6%D9%81-%D8%B4%D8%A7%D8%BA%D8%B1%D8%A9-%D9%84%D9%84%D8%AE%D8%B1%D9%8A%D8%AC%D9%8A%D9%86-%D9%81%D9%8A-%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-2566585…",['#الذكاء_الاصطناعي'],2023-12-29T18:20:00.000Z,https://x.com/twasulnews/status/1740799845148041656,0,0
"[أخبار الذكاء الاصطناعي - AI]

 تسعى شركة Shield AI إلى استعمال #الذكاء_الاصطناعي لتحويل #الطائرات إلى أنظمة مستقلة، بما في ذلك منتجها الرائد #Hivemind.

 أطلقت الشركة مؤخرًا V-BAT Teams، وهو منتج برمجي يعمل مع Hivemind لتنفيذ المهام بشكل مستقل.

 تشير Shield AI إلى أن","['#الذكاء_الاصطناعي', '#الطائرات', '#Hivemind']",2023-12-29T17:23:26.000Z,https://x.com/maktabatai/status/1740785609545773255,0,0
"عندما تدرب Model وترى الاداء جيد فهذا القسم الاول من الاداء وهو 
Training Performance 
هناك القسم الثاني وهو اداء التجربة 
Test Performance 
الاول اداءه على البيانات التي تم تدريبه عليها
الثاني على بيانات لم يراها وهذا يقيس فعالية النموذج 
#الذكاء_الاصطناعي",['#الذكاء_الاصطناعي'],2023-12-29T17:21:30.000Z,https://x.com/mode88_13/status/1740785124881641582,0,0
"أفضل مواقع للمصممين مدعومة بالذكاء الاصطناعي
Adobe Sensei
Runway ML
Prisma
Designify
Canva
تقدم #BeIn_SEO حلولاً متكاملة من الخدمات والأدوات في مجال #الذكاء_الاصطناعي تساهم شركتنا في تطوير حلول مخصصة تلبي تحديات واحتياجات عملائها.","['#BeIn_SEO', '#الذكاء_الاصطناعي']",2023-12-29T17:13:01.000Z,https://x.com/BeIn_SEO23/status/1740782988668096789,0,0
"حالياً الصين تنتج نصف الروبوتات الصناعية حيث يوجد ما يقرب من 400 #روبوت صناعي لكل 10 آلاف عامل في الصين 

#الذكاء_الاصطناعي","['#روبوت', '#الذكاء_الاصطناعي']",2023-12-29T17:09:54.000Z,https://x.com/sultan_alabdi/status/1740782204547117451,0,0
