tweet,hashtags,timestamp,full_url,like_count,retweet_count
"صحيح ان من سلبيات #الذكاء_الاصطناعي  الاتكالية وقتل الابداع، خاصة في #الفن.

لكن المشكلة في موضوع التغريدات هو تشويه المعرفة بالضخ الهائل والمستمر لنفايات ومخلفات ناتج برامج الذكاء الاصطناعي في الانترنت.","['#الذكاء_الاصطناعي', '#الفن']",2023-06-29T23:59:18.000Z,https://x.com/DrHuzam/status/1674568255791325189,3,1
"تدرس إدارة الرئيس الأميركي، جو بايدن، فرض قيود جديدة على صادرات رقائق الذكاء الاصطناعي إلى الصين، وسط مخاوف متزايدة بشأن إمكانية وصول التكنولوجيا المتقدمة إلى منافسي الولايات المتحدة، وفق ""وول ستريت جورنال"".
#الجزيرة_تكنولوجيا #تطبيقات #هواتف #الذكاء_الاصطناعي","['#الجزيرة_تكنولوجيا', '#تطبيقات', '#هواتف', '#الذكاء_الاصطناعي']",2023-06-29T21:23:19.000Z,https://x.com/aljazeeraTech/status/1674529000318705666,3,0
"عندما كنت أتحدث كان ابوشروال لايصدق كلامي 
ولكن الآن يصدق لانه اشقر وغربي الذي يتحدث عقدة الدونية موجوده 
#الذكاء_الاصطناعي 
#عيد_الاضحى","['#الذكاء_الاصطناعي', '#عيد_الاضحى']",2023-06-29T22:17:02.000Z,https://x.com/amer_alzre36182/status/1674542517285519364,0,0
"من قلبي بدعي ان ده يبقالي انشالله 
بنقابل فجأة ناس من قبل لقانا بيهم و احنا ليهم في الأساس و مافيش منهم خلاص دول حتة مننا متفصلين لينا بالمقاس 
#نوال_الزغبي
#الذكاء_الاصطناعي","['#نوال_الزغبي', '#الذكاء_الاصطناعي']",2023-06-29T20:12:56.000Z,https://x.com/HawraaAmine/status/1674511287663960066,25,7
"لهون اصدقائي بكون انتهى الثريد 
اذا وصلت لهون فأنت حابب تدخل هالمجال وعم تبحث عن باب دخولك
اتبع شغفك واصبر واتعلم وبوعدك رح توصل
اعادة تغريد لتعم الفائدة
دعمك مهم جدا 
#Ai #الذكاء_الاصطناعي","['#Ai', '#الذكاء_الاصطناعي']",2023-06-29T19:53:09.000Z,https://x.com/OrwahKalthoum/status/1674506307456434176,1,0
"توضح هذه الصورة المهارات الاساسية لبناء مهنة في #الذكاء_الاصطناعي 
ولاتنسى انه لتحقق النجاح بهيك مجال لازم تبقى مواكب لاخر التطورات واتجاهات السوق لهيك لازم تتابع باحثي الذكاء الاصطناعي المعروفين ؛ تشترك بالمنتديات وتنخرط بالتعليم المستمر",['#الذكاء_الاصطناعي'],2023-06-29T19:53:07.000Z,https://x.com/OrwahKalthoum/status/1674506300854530079,0,0
"اكيد سمعت ب #الذكاء_الاصطناعي والثورة الكبيرة اللي احدثها وغير فيها طريقة حياتنا وعملنا وحتى تفكيرنا
حابب تدخل المجال وخايف وشايف انك صغير قدام هيك مجال ضخم
بهذا الثريد رح اعطيك طرف خيط وبدال ماتشتري السمكة تعال معي اعلمك الصيد
طرف خيطثريد",['#الذكاء_الاصطناعي'],2023-06-29T19:52:25.000Z,https://x.com/OrwahKalthoum/status/1674506123074760708,2,0
"#فيديو | مدير #الأمن_العام رئيس اللجنة الأمنية بـ #الحج الفريق محمد البسامي يتحدث عن التحول الكبير 
لـ #مركز_القيادة_والسيطرة وعن كيفية توظيف #الذكاء_الاصطناعي والذي يهدف إلى تفويج ذكي و #إدارة_الحشود بـ #المشاعر_المقدسة . 
@security_gov
 @MOISaudiArabia
 #بسلام_آمنين #حج_1444هـ","['#فيديو', '#الأمن_العام', '#الحج', '#مركز_القيادة_والسيطرة', '#الذكاء_الاصطناعي', '#إدارة_الحشود', '#المشاعر_المقدسة', '#بسلام_آمنين', '#حج_1444هـ']",2023-06-29T19:44:58.000Z,https://x.com/Snap_Media1/status/1674504249420529664,4,5
مساعد #الذكاء_الاصطناعي في #ويندوز11 تحت الاختبار حالياً في النسخ التجريبية,"['#الذكاء_الاصطناعي', '#ويندوز11']",2023-06-29T19:33:21.000Z,https://x.com/syst__em/status/1674501324451246089,9,2
"تتفق مع #الذكاء_الاصطناعي في إختيار أفضل تشكيلة في كرة القدم   

#الهلال #الاتحاد #الشباب #النصر 
#تاليسكا  #عيد_الأضحى_المبارك 
#محمد_كنو #وليد_عبدالله","['#الذكاء_الاصطناعي', '#الهلال', '#الاتحاد', '#الشباب', '#النصر', '#تاليسكا', '#عيد_الأضحى_المبارك', '#محمد_كنو', '#وليد_عبدالله']",2023-06-29T19:24:48.000Z,https://x.com/abo_fahad6307/status/1674499175063384066,5,1
"أحدث مراكز تقنيات #الذكاء_الاصطناعي التي نفذتها #سدايا #مركز_عمليات_مكة_الذكية الذي يقدم خدماته بالشراكة مع #وزارة_الداخلية والذي يمكن الجهات ذوات العلاقة بـ #موسم_حج_١٤٤٤هـ من توظيف تقنيات الذكاء الاصطناعي من خلال منصتي ""سواهر"" و ""بصير"" التي تقوم بتحليلات لحظية حول الوضع العام","['#الذكاء_الاصطناعي', '#سدايا', '#مركز_عمليات_مكة_الذكية', '#وزارة_الداخلية', '#موسم_حج_١٤٤٤هـ']",2023-06-29T17:59:04.000Z,https://x.com/OMAR_BIN_ALLOSH/status/1674477598225604616,0,1
"أعلنت #مايكروسوفت عن مبادرة جديدة لتطوير مهارات #الذكاء_الاصطناعي  بهدف تقليص فجوة المهارات التقنية في سوق العمل من خلال 

توفير دورات مجانية عبر الإنترنت.
تحدي الحصول على منحة عالمية.
 أدوات تدريب المعلمين.

الدورات في عالم الذكاء الاصطناعي موجودة ابدأ الآن","['#مايكروسوفت', '#الذكاء_الاصطناعي']",2023-06-29T17:36:00.000Z,https://x.com/azed_ai/status/1674471792638054400,1,1
"أشباه الموصلات القوية من #Nvidia اكتسبت أهمية خاصة، حيث أصبحت قدرتها على تغذية #الذكاء_الاصطناعي مطلوبة بشكل متزايد

التفاصيل في الرابط التالي
https://ow.ly/BYoV50P0Fvo

#cnbcعربية
#اقتصاد_CNBCعربية
#اقتصاد","['#Nvidia', '#الذكاء_الاصطناعي', '#cnbcعربية', '#اقتصاد_CNBCعربية', '#اقتصاد']",2023-06-29T17:11:19.000Z,https://x.com/CNBCArabia/status/1674465582819815425,9,1
