tweet,hashtags,timestamp,full_url,like_count,retweet_count
"المملكة المتحدة تعلن عن استراتيجية في مجال العلوم و التكنولوجيا ستجعل منها قوة عظمى بحلول عام 2030

http://gov.uk/government/pub…

#تقنية #تكنولوجيا #الذكاء_الاصطناعي","['#تقنية', '#تكنولوجيا', '#الذكاء_الاصطناعي']",2023-03-29T23:51:43.000Z,https://x.com/ibtikar_k/status/1641226661956861953,1,1
"حذاء محمد منير يثير الجدل على مواقع التواصل!

تسببت صورة للفنان الكبير محمد منير أثناء تسجيله لتتر مسلسل “سره الباتع”، في إثارة الجدل على مواقع التواصل الاجتماعي، حيث تداول نشطاء الصورة وانقسموا حولها.

#مكس_تريند #الذكاء_الاصطناعي  #محمد_بن_راشد","['#مكس_تريند', '#الذكاء_الاصطناعي', '#محمد_بن_راشد']",2023-03-29T23:43:33.000Z,https://x.com/Mix_Trend1/status/1641224606714327041,0,0
#الذكاء_الاصطناعي,['#الذكاء_الاصطناعي'],2023-03-29T23:35:11.000Z,https://x.com/Aljaidi1395/status/1641222501903523842,0,0
"في مقال جميل نشرته مجلة نيو إنجلند للطب عن الدور الذي يلعبه وسيلعبه #الذكاء_الاصطناعي حاضراً ومستقبلاً؛ ما يبدو أن مهنة الطب ستكون أسهل بوجود روبوتات chatbots توجه الطبيب حتى في طرح الأسئلة على المريض للتشخيص والعلاج.

 فهل تنتهي #الأخطاء_الطبية؟ أم تنتهي مهنة الطب من أيدي البشر؟","['#الذكاء_الاصطناعي', '#الأخطاء_الطبية']",2023-03-29T22:19:04.000Z,https://x.com/abdullahalzayed/status/1641203346550685697,1,3
"للمهتمين وللذين تعاملوا مع GPT4
هل تم رصد أي حالة تحيز؟
أو بما يسمى
Artificial Intelligence Bias

#الذكاء_الاصطناعي",['#الذكاء_الاصطناعي'],2023-03-29T22:13:27.000Z,https://x.com/amy_2178/status/1641201934051803138,0,0
"كيف يقود #الذكاء_الاصطناعي مستقبل #التكنولوجيا في العالم؟ 
التفاصيل:
 https://daleelturkiye.net/?p=541157","['#الذكاء_الاصطناعي', '#التكنولوجيا']",2023-03-29T22:09:26.000Z,https://x.com/Dalelturkiye/status/1641200921714515968,0,0
"أداة تقدمها مايكروسوفت 
الرابط: https://sketch2code.azurewebsites.net
تقوم بتحويل تصميمك بخط اليد إلى كود HTML وذلك بإستخدام  #الذكاء_الإصطناعي.
لا تنسوا الاعجاب  والتعليق",['#الذكاء_الإصطناعي'],2023-03-29T22:07:51.000Z,https://x.com/bouzrati_rachid/status/1641200523826298880,0,0
"توقعات #Goldman_Sachs تشير إلى أن 25% من القوى العاملة الحالية في #أميركا و24% في #أوروبا قد يتم استبدالها بـ #الذكاء_الاصطناعي..

http://ow.ly/emA050Nvobl

#cnbcعربية
#اقتصاد_CNBCعربية
#اقتصاد","['#Goldman_Sachs', '#أميركا', '#أوروبا', '#الذكاء_الاصطناعي', '#cnbcعربية', '#اقتصاد_CNBCعربية', '#اقتصاد']",2023-03-29T21:59:50.000Z,https://x.com/CNBCArabia/status/1641198507758329858,25,9
"تعرف على
Airbrush

اصنع صور بالذكاء الاصطناعي - بنقرة واحدة. باستخدام تقنية Airbrush's AI 

https://airbrush.ai/?via=Only4DotAi

للمزيد: http://only4.ai       #الذكاء_الاصطناعي #AI #Chatgpt","['#الذكاء_الاصطناعي', '#AI', '#Chatgpt']",2023-03-29T21:20:39.000Z,https://x.com/Sam_inBlue/status/1641188645016051716,3,0
"إذا وجدتم هذه السلسلة من التغريدات مفيدة فآمل:

1. إعادة تغريد التغريدة المقتبسة

https://x.com/syst__em/status/1641182743877828608…

2. متابعتي 
@syst__em
للحصول على سلاسل تغريدات منتظمة حول #التقنية و #الذكاء_الاصطناعي و #التعليم","['#التقنية', '#الذكاء_الاصطناعي', '#التعليم', '']",2023-03-29T20:58:32.000Z,https://x.com/syst__em/status/1641183079581511694,1,1
"أنت بالتأكيد متابع لصيق لكل ما يحصل في الساحة التقنية من مستجدات بسبب التقدم الكبير المحرز في مجال #الذكاء_الاصطناعي التوليدي.
هل تؤيد إيقاف تطويره؟
أسمعنا رأيك بصوت مرتفع ",['#الذكاء_الاصطناعي'],2023-03-29T20:57:23.000Z,https://x.com/syst__em/status/1641182789365112832,1,1
"البعض يشبه ما يحصل في مجال #الذكاء_الاصطناعي التوليدي بسباق التسلح، أو السباق إلى الفضاء.
أي تأخير يعني أن غيرك سيكون أمامك",['#الذكاء_الاصطناعي'],2023-03-29T20:57:18.000Z,https://x.com/syst__em/status/1641182767634432002,0,0
"- التأخر ل 6 أشهر أو أكثر لا يضمن أي شيء في مسار زيادة السلامة والأمان في المجالات التي سيخترقها #الذكاء_الاصطناعي
- الدعوة هذه صادرة من شخصيات تريد أن يكون لها تأثير في الموجة التالية ل #الذكاء_الاصطناعي","['#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي']",2023-03-29T20:57:17.000Z,https://x.com/syst__em/status/1641182763591106561,0,0
- هذه دعوة تستهدف إبطاء الشركة الرائدة حالياً في مجال #الذكاء_الاصطناعي ، وهي OpenAI وشريكتها #مايكروسوفت، للسماح للمنافسين اللحاق بها وإغلاق الفجوة، وخاصة #جوجل و #فيسبوك وما يخطط له إيلون ماسك.,"['#الذكاء_الاصطناعي', '#مايكروسوفت', '#جوجل', '#فيسبوك']",2023-03-29T20:57:16.000Z,https://x.com/syst__em/status/1641182758629265409,0,0
