tweet,hashtags,timestamp,full_url,like_count,retweet_count
"⁦
@elonmusk
⁩ الكلمة الغاضبة إياها؟ معقول؟؟؟ إما هو فعلا؟ أو شبيه به ويقلده؟ أو #ذكاء_اصطناعي."" ماسك "" يحتقر من يرضخ لابتزاز المعلنين مستعملا كلمات نابية. لقد كان مقززا منظره أثناء لقاء السفاح #نتنياهو #غزة #غزة_تُباد #فلسطين #فلسطين_المحتلة #غزة_تستغيث ⁦
@PierreABISAAB
⁩","['#ذكاء_اصطناعي', '#نتنياهو', '#غزة', '#غزة_تُباد', '#فلسطين', '#فلسطين_المحتلة', '#غزة_تستغيث']",2023-11-29T23:36:42.000Z,https://x.com/ProfMKM/status/1730007909243797521,4,3
"تصميمي معماري لواجهة منزل نيوكلاسيكية 
Neoclassical house design 

#تصميم_داخلي #هندسة #تصميم #architecture #design #Ai #عمارة #ذكاء_اصطناعي","['#تصميم_داخلي', '#هندسة', '#تصميم', '#architecture', '#design', '#Ai', '#عمارة', '#ذكاء_اصطناعي']",2023-11-29T22:01:20.000Z,https://x.com/Al_Alshayeb/status/1729983908677079137,4,1
"كن على اطلاع دائم على ما يحدث: مع كاميرات المراقبةالتي تعمل بالذكاء الاصطناعي.

نضمن لك #الجودة في أدق التفاصيل

يسعدنا إستقبال أى أستفسار 
 واتساب مباشر : http://bit.ly/Lens1996

#كاميرات_مراقبة #ذكاء_اصطناعي #استشعار_الحركة #أنذار_سرقة #عروض #الإسكندريه #Alexandria","['#الجودة', '#كاميرات_مراقبة', '#ذكاء_اصطناعي', '#استشعار_الحركة', '#أنذار_سرقة', '#عروض', '#الإسكندريه', '#Alexandria']",2023-11-29T08:00:01.000Z,https://x.com/lens_1996/status/1729772188243222694,7,3
"اشترك الآن في #مسابقة_أذكى_الأولمبياد_الوطني_والذكاء_الاصطناعي ستجد تحديات مثيرة، فرصة للتعلم والاستفادة من أهم الخبراء في مجال الذكاء الاصطناعي اليوم. آخر موعد للتسجيل ٢٨نوفمبر واكتشف موهبتك #مسابقة_أذكى #ذكاء_اصطناعي #الأولمبياد_الوطني""","['#مسابقة_أذكى_الأولمبياد_الوطني_والذكاء_الاصطناعي', '#مسابقة_أذكى', '#ذكاء_اصطناعي', '#الأولمبياد_الوطني']",2023-11-28T10:03:32.000Z,https://x.com/manahil_school/status/1729440883139829780,0,0
"المملكة العربية السعودية تتصدر في توظيف الذكاء الاصطناعي في خدمات الأمور المالية 

https://buff.ly/3Rj0zG4 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقنية","['#ذکاء_اصطناعي', '#الذكاء_الاصطناعي', '#تقنية']",2023-11-28T09:32:48.000Z,https://x.com/thaka_io/status/1729433146993635656,0,0
"لا داعي للقلق بعد الآن! احصل على جودة صورة عالية الدقة واطمئن لأمان المكان الذي ترغب في حمايته. 

نضمن لك #الجودة في أدق التفاصيل

يسعدنا إستقبال أى أستفسار 
 واتساب مباشر : http://bit.ly/Lens1996

#كاميرات_مراقبة #ذكاء_اصطناعي #استشعار_الحركة #الإسكندريه #Alexandria","['#الجودة', '#كاميرات_مراقبة', '#ذكاء_اصطناعي', '#استشعار_الحركة', '#الإسكندريه', '#Alexandria']",2023-11-28T08:00:02.000Z,https://x.com/lens_1996/status/1729409801124258139,5,2
#الفصل_الدراسي_الثاني #الذكاء_الاصطناعي #ذكاء_اصطناعي #تصميم_بالذكاء_الإصطناعي,"['#الفصل_الدراسي_الثاني', '#الذكاء_الاصطناعي', '#ذكاء_اصطناعي', '#تصميم_بالذكاء_الإصطناعي']",2023-11-26T00:40:42.000Z,https://x.com/ahlam_bzahran/status/1728574464516898892,0,0
"#كاريكاتور
 #caricature 
#ذكاء_اصطناعي 
 #midjourney","['#كاريكاتور', '#caricature', '#ذكاء_اصطناعي', '#midjourney']",2023-11-26T03:59:14.000Z,https://x.com/abdulaziz_rabea/status/1728624429343609171,3,0
"حلم أو دريم 3
#ذكاء_اصطناعي",['#ذكاء_اصطناعي'],2023-11-25T21:27:34.000Z,https://x.com/abdulaziz_rabea/status/1728525861211550032,1,0
"#كاريكاتور
 #caricature
 #ذكاء_اصطناعي
#midjourney   
#AIart #AIArtwork","['#كاريكاتور', '#caricature', '#ذكاء_اصطناعي', '#midjourney', '#AIart', '#AIArtwork']",2023-11-25T21:24:34.000Z,https://x.com/abdulaziz_rabea/status/1728525106417164406,0,1
"هلوسه..
#ذكاء_اصطناعي
 #midjourney","['#ذكاء_اصطناعي', '#midjourney']",2023-11-25T21:21:38.000Z,https://x.com/abdulaziz_rabea/status/1728524368337158519,0,1
"أطلقت المنطقة الحرة في أبوظبي حزمة تراخيص جديدة لتأسيس الشركات المتخصصة بالذكاء الاصطناعي 

https://buff.ly/47QBV4Y 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقنية","['#ذکاء_اصطناعي', '#الذكاء_الاصطناعي', '#تقنية']",2023-11-25T09:00:19.000Z,https://x.com/thaka_io/status/1728337808341794948,0,0
"نحن في السماء بالنسبة لسكان الكواكب الأخرى.
 #ذكاء_اصطناعي
 #AIart 
#AIArtwork 
#midjourney","['#ذكاء_اصطناعي', '#AIart', '#AIArtwork', '#midjourney']",2023-11-25T06:24:02.000Z,https://x.com/abdulaziz_rabea/status/1728298478978109752,4,1
"قام باحثون في كوريا الجنوبية بتطوير روبوت قابل للارتداء لمساعدة الأشخاص على المشي 

https://buff.ly/3sIiP2i 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقني","['#ذکاء_اصطناعي', '#الذكاء_الاصطناعي', '#تقني']",2023-11-25T15:00:23.000Z,https://x.com/thaka_io/status/1728428424383934802,0,0
"woman looking up camera through a clouded window, in the style of woven/perforated, illusory gradient, minimalist textiles, portraits with soft lighting, glass as material  --ar 2:3
#ذكاء_اصطناعي #AIart #AIArtwork #midjourney","['#ذكاء_اصطناعي', '#AIart', '#AIArtwork', '#midjourney']",2023-11-24T23:14:45.000Z,https://x.com/abdulaziz_rabea/status/1728190449125576983,2,1
"Mosaic 3
#ذكاء_اصطناعي #AIart #AIArtwork #midjourney","['#ذكاء_اصطناعي', '#AIart', '#AIArtwork', '#midjourney']",2023-11-24T21:31:14.000Z,https://x.com/abdulaziz_rabea/status/1728164398240264437,2,0
"بوز مهانه 
شخصيه كرتونيه
#ذكاء_اصطناعي",['#ذكاء_اصطناعي'],2023-11-24T21:24:29.000Z,https://x.com/hassanaliobead/status/1728162699324891260,0,0
"ChatGPT أدوات الربط مع | Planfit 

https://buff.ly/49RqJa7
  
#ذكاء_اصطناعي #لذكاء_الاصطناعي #تقنية","['#ذكاء_اصطناعي', '#لذكاء_الاصطناعي', '#تقنية']",2023-11-24T10:54:20.000Z,https://x.com/thaka_io/status/1728004114309603747,1,0
"#إنفيديا أبلغت عملائها في الصين أنها تؤجل إطلاق شريحة #ذكاء_اصطناعي جديدة صممتها لتتوافق مع قواعد التصدير الأميركية حتى الربع الأول من العام المقبل. التفاصيل في التقرير التالي.
https://exvar.com/?p=34933","['#إنفيديا', '#ذكاء_اصطناعي']",2023-11-24T09:02:05.000Z,https://x.com/Exvar_x/status/1727975867572277654,1,0
"من يخطىء يصل الى الحقيقة
#ذكاء_اصطناعي #AIart #AIArtwork #midjourney","['#ذكاء_اصطناعي', '#AIart', '#AIArtwork', '#midjourney']",2023-11-24T06:45:49.000Z,https://x.com/abdulaziz_rabea/status/1727941574439436720,7,1
"قبل الإطاحة بألتمان... موظفو الشركة حذروا من ذكاء اصطناعي ""قد يهدد البشرية""
#ذكاء_اصطناعي #تهديد_للبشرية #إلتمان #OpenAI
https://lebnannews.com/220063/","['#ذكاء_اصطناعي', '#تهديد_للبشرية', '#إلتمان', '#OpenAI']",2023-11-23T22:15:38.000Z,https://x.com/Lebnannews1/status/1727813180657639670,0,0
"تقويم الفصل الدراسي الثاني والثالث لعام ١٤٤٥هـ 

https://drive.google.com/drive/mobile/folders/15QQk0ao65Qoi4XMBfQwPgbtig_LK6y53?usp=share_link…

https://drive.google.com/drive/mobile/folders/1Ll61usLZMJptHfQJmRC9Ck0Df9Y8MSDE?usp=share_link…

 #وزارة_التعليم #معلم #معلمة #علوم #رياضيات #كيمياء #أحياء #فيزياء #مدرستي #الفصل_الدراسي_الثاني #ذكاء_اصطناعي #تحضير #بوربوينت","['#وزارة_التعليم', '#معلم', '#معلمة', '#علوم', '#رياضيات', '#كيمياء', '#أحياء', '#فيزياء', '#مدرستي', '#الفصل_الدراسي_الثاني', '#ذكاء_اصطناعي', '#تحضير', '#بوربوينت']",2023-11-23T22:05:08.000Z,https://x.com/tahadirsmow/status/1727810539827376334,16,1
"[أخبار الذكاء الاصطناعي - AI]

 طور الباحثون في جامعة ولاية داكوتا الجنوبية (SDSU) نموذج #ذكاء_اصطناعي متطور يُدعى ALERTA-net لتحليل اتجاهات سوق الأسهم.",['#ذكاء_اصطناعي'],2023-11-23T20:14:29.000Z,https://x.com/maktabatai/status/1727782692874297532,0,0
"#كاريكاتور #caricature
:
#ذكاء_اصطناعي
:
     #AIart #AIArtwork #midjourney","['#كاريكاتور', '#caricature', '#ذكاء_اصطناعي', '#AIart', '#AIArtwork', '#midjourney']",2023-11-23T18:34:51.000Z,https://x.com/abdulaziz_rabea/status/1727757620776194377,3,0
