tweet,hashtags,timestamp,full_url,like_count,retweet_count
 تنبيه لتطور التعليم! تأثير الذكاء الاصطناعي على التعلم لا يمكن إنكاره، حيث يلجأ الطلاب والمعلمون إلى الذكاء الاصطناعي للمساعدة. حان الوقت لإعادة التفكير في المناهج الدراسية وطرق التدريس. #تكنولوجيا_التعليم #الذكاء_الاصطناعي_في_التعليم,"['#تكنولوجيا_التعليم', '#الذكاء_الاصطناعي_في_التعليم']",2023-12-29T10:28:50.000Z,https://x.com/Dr_AdiZarei/status/1740681271922368517,0,0
"#مجلس_التعاون_العلمي_العربي
#الذكاء_الاصطناعي_في_التعليم","['#مجلس_التعاون_العلمي_العربي', '#الذكاء_الاصطناعي_في_التعليم']",2023-12-26T16:58:59.000Z,https://x.com/SanaHelwee/status/1739692293194412326,0,0
"عنوان المشاركة
تحديات التعليم الإلكتروني
أ. مها زكي الكفاوين
معلمة لغة انجليزية
الدبلوم المهني لتأهيل المعلمين

مؤتمر الذكاء الاصطناعي في التعليم
دبي 5 -7 يناير 2024

للتسجيل","['', '', '', '', '']",2023-12-23T15:57:26.000Z,https://x.com/intelconf/status/1738589641316458682,0,1
"مؤتمر الذكاء الاصطناعي في التعليم

دبي 5 -7 يناير 2024
الموافق 23 - 25 جماد الثانية 1445

للتسجيل والمشاركة

http://intelconf.com

#الابتكار #الذكاء_الاصطناعي #الذكاء_الاصطناعي_في_التعليم #التقنية ","['#الابتكار', '#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي_في_التعليم', '#التقنية', '', '', '', '', '', '']",2023-12-22T10:25:17.000Z,https://x.com/eteconf/status/1738143666282135594,3,0
"عنوان المشاركة
منصة مدرستي وتطبيقات الذكاء الاصطناعي

أ. عفراء محمد زربطان
ماجستير ريادة اعمال وابداع
مدربه معتمدة

مؤتمر الذكاء الاصطناعي في التعليم
دبي 5 -7 يناير 2024

للتسجيل","['', '', '', '', '']",2023-12-22T10:13:27.000Z,https://x.com/intelconf/status/1738140688707940368,0,2
"للمعلمين والباحثين
يمكن تحويل ملفات الـ pdf و المحاضرات إلى بطاقات تفاعلية flashcards باستخدام تقنية #الذكاء_الاصطناعي و ذلك عن طريق موقع
 
http://bites.shaguf.com

#الذكاء_الاصطناعي_في_التعليم","['#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي_في_التعليم']",2023-12-14T01:23:24.000Z,https://x.com/KhaledHammadi32/status/1735108194341462018,11,1
"تتضمن تلك الأدوات:
1. استخدام التدريس الذكي Intelligent Tutoring
2.  التقدير الآلي Automated Grader
3. روبوتات الدردشة chatbots
4. التعلم التكيفي  Learning
5. التحليلات التنبؤية Predictive Analytics
6.سهولة إنشاء المحتوى Easy Content Creation

#الذكاء_الاصطناعي_في_التعليم",['#الذكاء_الاصطناعي_في_التعليم'],2023-12-13T14:31:40.000Z,https://x.com/ashahen/status/1734944176708464998,0,1
"وقد أحدث تطوير نموذج الذكاء الاصطناعي التوليدي  شات جي بي تي ChatGPT تغييرا ملحوظا في الطريقة التي نختبر بها التعلم بشكل لم يحدث من قبل.
#الذكاء_الاصطناعي_في_التعليم",['#الذكاء_الاصطناعي_في_التعليم'],2023-12-13T14:29:27.000Z,https://x.com/ashahen/status/1734943619461623934,0,0
"المسؤول #الناجح: يراقبك وينصحك.

#المسؤول الفاشل: يتجسس عليك.

#الذكاء_الاصطناعي_في_التعليم 
#اللهم_صل_وسلم__على_نبينا_محمد","['#الناجح', '#المسؤول', '#الذكاء_الاصطناعي_في_التعليم', '#اللهم_صل_وسلم__على_نبينا_محمد']",2023-12-08T11:10:44.000Z,https://x.com/I_Aljomhour/status/1733081671551811594,7,2
"تم اليوم عقد SMET23 تحت عنوان #blended_learning 

و شاركت فيه بورشة عمل بعنوان
 AI in Education 
#الذكاء_الاصطناعي_في_التعليم","['#blended_learning', '#الذكاء_الاصطناعي_في_التعليم']",2023-12-06T23:23:24.000Z,https://x.com/Alaawmuy/status/1732541278934515973,1,0
"دورة قصيرة للمهتمين في موضوع الذكاء الاصطناعي في التعليم العالي و فهم استخداماته و تحدياته، مقدمة من جامعة King’s College London 

#الذكاء_الاصطناعي_في_التعليم https://x.com/mart_compton/s/mart_compton/status/1727648561519612242…",['#الذكاء_الاصطناعي_في_التعليم'],2023-11-26T17:02:12.000Z,https://x.com/DrEalmutairi/status/1728821468539310415,3,0
"للمعلمين و المعلمات

لتوليد صور 3d ثلاثية الأبعاد باستخدام  ⁧ #الذكاء_الاصطناعي ⁩ يمكن ذلك عن طريق موقع :

 ⁦ http://ideogram.ai ⁩ 

⁧ #الذكاء_الاصطناعي_في_التعليم ⁩ 
شاهد توليد صورة لطالب سعودي ...منقول","['#الذكاء_الاصطناعي', '#الذكاء_الاصطناعي_في_التعليم']",2023-11-26T02:22:08.000Z,https://x.com/mohj2100/status/1728599993085317630,3,0
