tweet,hashtags,timestamp,full_url,like_count,retweet_count
"تحذيرات من مستقبل مجهول لتعليم يعتمد على الذكاء الاصطناعي

نخيل نيوز/ متابعة

حذر مشاركون في مؤتمر القمة العالمية للابتكار في التعليم ""وايز""، الذي تنظمه مؤسسة قطر، من تداول تعليم يعتمد بشكل كبير على تقنيات الذكاء للمزيد متابعة موقعنا الالكتروني  http://palms-news.com #نخيل_نيوز",['#نخيل_نيوز'],2023-11-29T23:09:30.000Z,https://x.com/PalmsNews/status/1730001065410494825,0,0
"""سدايا ""تنظم ورشة عمل حول الذكاء الاصطناعي التوليدي في التعليم",[],2023-11-29T22:03:51.000Z,https://x.com/al_jazirah/status/1729984545720541219,0,1
"نظمت الهيئة السعودية للبيانات والذكاء الاصطناعي "" #سدايا "" اليوم، ورشة عمل حول الذكاء الاصطناعي التوليدي في التعليم، للتعريف بهذه التقنية الناشئة، وأهميتها في المجال
#اليوم 
للتفاصيل..https://alyaum.com/article/6501094","['#سدايا', '#اليوم']",2023-11-29T21:51:09.000Z,https://x.com/alyaum/status/1729981349619027975,1,1
"""سدايا"" تناقش أهمية الذكاء الاصطناعي التوليدي في التعليم

https://sra7h.com/%d8%b3%d8%af%d8%a7%d9%8a%d8%a7-%d8%aa%d9%86%d8%a7%d9%82%d8%b4-%d8%a3%d9%87%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%b0%d9%83%d8%a7%d8%a1-%d8%a7%d9%84%d8%a7%d8%b5%d8%b7%d9%86%d8%a7%d8%b9%d9%8a-%d8%a7/?feed_id=3339&_unique_id=6567b01dafb39…

#صراحة",['#صراحة'],2023-11-29T21:41:50.000Z,https://x.com/new_24_7/status/1729979004529328420,0,0
"""سدايا "" تنظم ورشة عمل حول الذكاء الاصطناعي التوليدي في التعليم.
https://spa.gov.sa/N2006139
#واس_علمي",['#واس_علمي'],2023-11-29T20:35:03.000Z,https://x.com/SPA_sci/status/1729962194735890623,38,16
"#M24Actu
#طنجة.. التعليم في عصر الذكاء الاصطناعي محور المنتدى الجهوي للمدرسة والمقاولة","['#M24Actu', '#طنجة']",2023-11-29T18:57:49.000Z,https://x.com/M24TV4/status/1729937725774528858,1,0
"#تعليم_الطائف
تم تنفيذ مبادرة (نسمو بها ونرتقي) مع ورشة عمل بعنوان
(استخدام الذكاء الاصطناعي في التعليم)
إعداد وتنفيذ المجال التطوعي. بحضور مديرة المدرسة
وعدد من المعلمات الفاضلات والطالبات..
يوم الثلاثاء الموافق ٢٧ / ٢ / ١٤٤٥",['#تعليم_الطائف'],2023-11-29T16:23:24.000Z,https://x.com/MOE_TIF_06_0071/status/1729898865753526328,1,0
"#الذكاء_الاصطناعي 

في التعليم يصلح كمساعد على توفير الوقت والجهد، وذلك بأتمتة عملياته، كالتحضير، واختبارات الطلاب وتصحيحها… الخ.
ولا ينبغي للطالب الاعتماد عليها اعتمادا كليا في مهامه الدراسية فتضعف دافعينه نحو التعلم، ويصبح طالبا كسولا.","['#الذكاء', '_', 'الاصطناعي']",2023-11-29T16:17:27.000Z,https://x.com/doha1300/status/1729897368672244107,0,0
"«التوجه الحكومي هو استخدام أحدث تقنيات الذكاء الاصطناعي في التعليم»

المهندس علي كلوب، خبير تقني والمدير الإقليمي لمنطقة الشرق الأوسط في شركة داهو

 http://bit.ly/3FnvQB2

#نقطة_على_السطر",['#نقطة_على_السطر'],2023-11-29T15:07:13.000Z,https://x.com/emarattv/status/1729879696387834343,1,0
"أطلقنا #هاكاثون_التعليم #إيديوثون  من #منصة_تميز بالشراكة مع شركة وادي مكة للاستثمار  
@wadimakkahvc
 

بهدف إيجاد وخلق حلول لتحدات تواجه قطاع التعليم في 3 مسارات:

 مسار الذكاء الاصطناعي 
 مسار التسويق 
 مسار الاعلام 

بمشاركة أكثر من 100 متسابق في أكثر من 30 فريق","['#هاكاثون_', 'التعليم', '#إيديوثون', '#منصة_تميز']",2023-11-29T14:42:47.000Z,https://x.com/tmyyozsa/status/1729873544539156813,13,1
"ضمن برامج الإنماء المهني الأستاذ قصي البوسعيدي معلم مادة تقنية المعلومات يقدم ورشة عمل عن الذكاء الاصطناعي وطرق تفعليه في التعليم
#فعاليات_تعليمية_مسقط",['#فعاليات_تعليمية_مسقط'],2023-11-29T14:31:49.000Z,https://x.com/anasbinanadher/status/1729870786545225835,3,0
"يعيش العالم تحولًا ثوريًا في مجال التعليم بفضل تقنيات الذكاء الاصطناعي (AI)، حيث يلعب الذكاء الاصطناعي دورًا حاسمًا في تحسين تجربة الطلاب ومساعدة المعلمين. مع تزايد التحدّيات والفرص في عالم التعليم، يأتي الذكاء الاصطناعي ليغير قواعد اللعبة.
#الذكاء_الإصطناعي_في_الوطن_العربي","['#الذكاء', '_الإصطناعي_', 'في', '_الوطن_العربي']",2023-11-29T13:26:25.000Z,https://x.com/Mohamedjalal197/status/1729854329228599558,0,0
"الاربعاء ٢٩نوفمبر
مشاركة مدرسة ريسوت في ملتقي المشرفين على مستوى وزارة التربية والتعليم أون لاين
وقدمت أ/ هناء حسين مبادرة (تطبيقات وآفاق مستقبلية في التعليم من خلال التعليم الاصطناعي )
من خلال عرض تقديمي يوضح دور معلمات المدرسة في استخدام الذكاء الاصطناعي في التعليم والإدارة",[],2023-11-29T13:21:51.000Z,https://x.com/RaysutSchool/status/1729853179943108709,6,1
"قدمت الاستاذه رشا لجماعة الرياضيات الممتعة مشغلا بعنوان ( الذكاء الاصطناعي نقلة نوعيه نحو مستقبل التكنولوجيا والتعليم )

تحدثت فيه عن الذكاء الاصطناعي ، تاريخه ، انواعه ، تطبيقاته في مجالات مختلفه ومنها التعليم واخيرا مميزاته وعيوبه. 
كل الشكر والتقدير لها. 
#تعلم_مستدام",['#تعلم_مستدام'],2023-11-29T12:25:57.000Z,https://x.com/Safiaschooladam/status/1729839110968254844,6,0
"مشاركة مميزة في أولمبياد ريادي لابننا الطالب الموهوب تميم أحمد الأحمري، المتأهل لتمثيل تعليم الطائف على مستوى المملكة في التصفيات النهائية
المشروع يعتمد على تقنيات الذكاء الاصطناعي المطورة وتوظيفها لإنتاج الفيديوهات والتسويق.
#مكتب_التعليم_بشمال_الطائف 
#تعليم_الطائف","['#مكتب_', 'التعليم', '_بشمال_الطائف', '#تعليم_الطائف']",2023-11-29T11:58:58.000Z,https://x.com/Abadischool/status/1729832319177863423,1,0
"اقامت كلية العلوم الطبية التطبيقية ممثلة بوكالة الكلية للتطوير والشراكة المجتمعية ورشة عمل بعنوان
 ""الذكاء الاصطناعي في التعليم"" 
من تقديم د. ظبية البوعينين 
@dabuainain
 
الاستاذ المساعد في الحوسبة السحابية والذكاء الاصطناعي",[],2023-11-29T11:51:45.000Z,https://x.com/CAMSIAU/status/1729830504361251012,2,0
"انطلاق أعمال مؤتمر القمة العالمي للابتكار في التعليم ""وايز"" في نسخته الـ11، بحضور سمو الشيخة موزا بنت ناصر، تحت عنوان ""آفاق الابتكار: الإمكانات البشرية في عصر الذكاء الاصطناعي""
@QF
 @WISE_Tweets
#تغطيات 
#قطر
#مشيرب
#منصة_مشيرب","['#تغطيات', '#قطر', '#مشيرب', '#منصة_مشيرب']",2023-11-29T11:35:33.000Z,https://x.com/msheirebQa/status/1729826428953276733,14,4
"#الذكاء الإصطناعي في التعليم 

الذكاء الإصطناعي والتطور التقني سيكون له فوائد عظيمة في الجانب التعليمي ..",['#الذكاء'],2023-11-29T07:14:45.000Z,https://x.com/Haila_1445/status/1729760794030555245,0,0
موفقين جميعاً مقال تمهيدي للدورة لعله يفيد يتضمن أهمية الذكاء الاصطناعي في التعليم وأهم التطبيقات المستخدمة,[],2023-11-29T06:41:36.000Z,https://x.com/DrTarekALAfifi1/status/1729752452876914939,1,0
"أتشرف مساء هذا اليوم برئاسة جلسة نوعية، وهي عن: "" تطبيقات الذكاء الاصطناعي في التعليم والتعلم "" في مؤتمر  مستقبل العلوم التربوية لمواكبة سوق العمل وفق رؤية 2030، الذي تقيمه كليات الشرق العربي للدراسات العليا في الرياض.
#الذكاء_الاصطناعي 
#التعليم","['#الذكاء', '_', 'الاصطناعي', '#التعليم']",2023-11-29T06:29:16.000Z,https://x.com/halwardah/status/1729749350388040126,11,6
"استكمالاً لبرنامج تثقيف المجتمع التعليمي المحلي بمعايير  #التقويم_الذاتي_المدرسي وصولاً الى بيئة تعليمية جاذبة ترفع من مستوى المخرجات تربوياً وتعليمياً، استخدام تقنية الذكاء الاصطناعي في تقديم الاذاعة الصباحية.
#وزارة_التعليم
#تعليم_الباحة
#مكتب_تعليم_العقيق","['#التقويم_الذاتي_المدرسي', '#وزارة_', 'التعليم', '#تعليم_الباحة', '#مكتب_تعليم_العقيق']",2023-11-29T05:50:57.000Z,https://x.com/MOE_BHH_05_0241/status/1729739707729264985,1,1
"سعيد بحضور هذا المؤتمر الذي تقيمه الجامعة الاسترالية، والذي يتناول الذكاء الاصطناعي في التعليم.

#الجامعة_الاسترالية
#AU","['#الجامعة_الاسترالية', '#AU']",2023-11-29T05:33:22.000Z,https://x.com/TariqAldowaisan/status/1729735281224433996,10,0
"#يحدث_الآن ورشة تدريبية بعنوان توظيف الذكاء الإصطناعي في التعليم من تقدم الاستاذ خالد السناني رئيس قسم نظام المؤشرات التربويه
#فعاليات_تعليمية_شمال_الباطنة 
#تعلم_مستدام","['#يحدث_الآن', '#فعاليات_تعليمية_شمال_الباطنة', '#تعلم_مستدام']",2023-11-29T05:17:38.000Z,https://x.com/binsaed_school/status/1729731321646166091,11,3
اليوم الأول في #وايز11: نسيج ديناميكي من الابتكار والإلهام!  احتفلنا اليوم بالمعلمين والقادة والمتعلمين الذين يشكلون مستقبل التعليم. من رؤى الذكاء الاصطناعي إلى المشاريع التحويلية، فهو المكان الذي تلتقي فيه أفضل ما في الذكاء البشري والذكاء الاصطناعي من أجل النهوض بالتعليم!,['#وايز11'],2023-11-28T19:30:08.000Z,https://x.com/WISE_Tweets/status/1729583472295940456,7,3
"قدمت الأستاذة/ حنان سليمان
اليوم الثلاثاء ١١/٢٨ /٢٠٢٣م 
مشغلا بعنوان / الذكاء الاصطناعي
عرضت فيه نبذه عن اهمية وتحديات الذكاء الاصطناعي وكيفية استخدام بعض مواقع الذكاء الاصطناعي فى التعليم التفاعلي.

#فعاليات_تعليمية_جنوب_الباطنة 
#تعلم_مستدام","['#فعاليات_تعليمية_جنوب_الباطنة', '#تعلم_مستدام']",2023-11-28T18:55:18.000Z,https://x.com/aasiaschool/status/1729574704933945674,5,0
"صاحبة السموّ الشيخة موزا بنت ناصر رئيس مجلس إدارة ⁧مؤسسة قطر⁩ تشهد افتتاح فعاليات النسخة الـ11 للقمة العالمية للابتكار في التعليم ""وايز"" في مركز قطر الوطني للمؤتمرات تحت عنوان ""آفاق الإبداع: تعزيز الإمكانات البشرية في عصر الذكاء الاصطناعي"".

#نبراس_قطر⁩",['#نبراس_قطر'],2023-11-28T13:09:49.000Z,https://x.com/nebrasqanews/status/1729487762137514080,0,0
نظام ذكاء اصطناعي جديد طورته Open AI، قادر على حل مشكلات الرياضيات للمدارس الابتدائية، مما يشير إلى تقدم كبير نحو الذكاء الاصطناعي العام... فكيف يمكن استخدامه في التعليم؟؟,[],2023-11-28T13:00:38.000Z,https://x.com/Arageek/status/1729485451516371078,1,0
"#تعليم_الرياض 

تعتزم الإدارة العامة للموهوبين بتقديم ساعة الذكاء الاصطناعي– عن بُعد – للطلبة من إدارات التعليم في المناطق ومحافظاتها،

تجدون برفقه رابط لقاء منطقة الرياض
https://moe-sagov.webex.com/moe-sagov-ar/j.php?MTID=md35f7abf2ce8bdbc1f9c36835d33de79…

يوم الثلاثاء الموافق ١٤/ ٥ /١٤٤٥هـ
الساعة 2:30. الى 3:50",['#تعليم_الرياض'],2023-11-28T12:27:42.000Z,https://x.com/Moh_RYH_24_0053/status/1729477164439859511,1,0
"#تعليم_ظهران_الجنوب 
عزيزي الطالب /ـة المرحلة المتوسطةوالثانوية ..تعتزم الإدارة العامة للموهوبين بتقديم ساعة الذكاء الاصطناعي– عن بُعد – للطلبة من إدارات التعليم في المناطق ومحافظاتها، الليلة من الساعة 5 مساء الى 6 مساء عبر منصة الويبكس على الرابط
https://moe-sagov.webex.com/moe-sagov-ar/j.php?MTID=mff09052fce2f183ddafc1bd66a9ba2a9…",['#تعليم_ظهران_الجنوب'],2023-11-28T12:09:41.000Z,https://x.com/MOE_DHB/status/1729472628325490931,6,11
"ساعة الذكاء الاصطناعي||

دعت إدارة #تعليم_محايل_عسير الطلاب الموهوبين والطالبات الموهوبات من المرحلتين المتوسطة والثانوية، لحضور ساعة الذكاء الاصطناعي التي تنفذها الإدارة العامة للموهوبين على مستوى إدارات التعليم في المناطق ومحافظاتها، وذلك مساء اليوم من الساعة 5 مساء إلى 6 مساء،",['#تعليم_محايل_عسير'],2023-11-28T12:07:31.000Z,https://x.com/MOE_MHR/status/1729472083241926715,24,118
نظام ذكاء اصطناعي جديد طورته Open AI، قادر على حل مشكلات الرياضيات للمدارس الابتدائية، مما يشير إلى تقدم كبير نحو الذكاء الاصطناعي العام... فكيف يمكن استخدامه في التعليم؟؟,[],2023-11-28T12:01:02.000Z,https://x.com/arageek_tech/status/1729470451070509071,0,1
دعت الإدارة العامة للتعليم في منطقة عسير، الطلاب الموهوبين والطالبات الموهوبات من المرحلتين المتوسطة والثانوية، لحضور ساعة الذكاء الاصطناعي التي تنفذها الإدارة العامة للموهوبين على مستوى إدارات التعليم في المناطق ومحافظاتها، وذلك مساء اليوم من الساعة 5 مساء إلى 6 مساء، عبر منصة,[],2023-11-28T11:58:55.000Z,https://x.com/MOE_ARP/status/1729469917777252775,37,120
"لذا يتوجّب علينا جميعاً ابتكار حلول متجدّدة للمشاكل التي يواجهها التعليم، وأنّني لأتطلّع إلى الاستماع للأفكار المبتكرة التي ستُطرح في قمة ""وايز"" لتعزيز الإمكانات البشرية في عصر الذكاء الاصطناعي.",[],2023-11-28T11:41:16.000Z,https://x.com/al_aisam/status/1729465478492365276,0,0
"صاحبة السموّ الشيخة موزا بنت ناصر رئيس مجلس إدارة #مؤسسة_قطر تشهد افتتاح فعاليات النسخة الـ11 للقمة العالمية للابتكار في التعليم ""وايز"" في مركز قطر الوطني للمؤتمرات تحت عنوان ""آفاق الإبداع: تعزيز الإمكانات البشرية في عصر الذكاء الاصطناعي""

#نديب_قطر | #قطر ","['#مؤسسة_قطر', '#نديب_قطر', '#قطر']",2023-11-28T11:35:44.000Z,https://x.com/NadeebQa/status/1729464087023583675,40,10
"صاحبة السمو الشيخة موزا بنت ناصر، رئيس مجلس إدارة مؤسسة قطر للتربية والعلوم وتنمية المجتمع، تشهد افتتاح فعاليات النسخة الـ11 للقمة العالمية للابتكار في التعليم #وايز تحت عنوان ( آفاق الإبداع ): تعزيز الإمكانات البشرية في عصر الذكاء الاصطناعي ..،

#الدوحة | #قطر","['#وايز', '#الدوحة', '#قطر']",2023-11-28T11:33:05.000Z,https://x.com/khalidjassem74/status/1729463417700806982,19,0
" مجانية مع شهادة 
@DrAbdelbasst
 
 أدوات #الذكاء_الاصطناعي في #التعليم
 د. منى قاسم
 الثلاثاء 28 نوفمبر 
 7 م 
 للدخول: 
https://us02web.zoom.us/j/9943252778?pwd=TFNPd1A5N2QzaWFtM0craDFySzQ3dz09…
الرمز: 22022","['#الذكاء', '_', 'الاصطناعي', '#التعليم']",2023-11-28T07:36:08.000Z,https://x.com/dwratti/status/1729403786731422054,4,1
" أدوات الذكاء الاصطناعي في التعليم
 د. منى قاسم
 #مجانية + شهادة
 #الثلاثاء 28 نوفمبر | 7 م 
https://t.me/SaudiLearnShare/16033…

زوم مباشر (VP): 
https://us02web.zoom.us/j/9943252778?pwd=TFNPd1A5N2QzaWFtM0craDFySzQ3dz09…
الرمز: 22022
 تابع قناة منصة فيجن على الواتساب:","['#مجانية', '#الثلاثاء']",2023-11-28T07:32:31.000Z,https://x.com/visionplatform1/status/1729402877536239755,1,0
" الذكاء الاصطناعي في التعليم
 أ. سناء الحسين السبايبة
 #مجانية + شهادة
 #الثلاثاء 28 نوفمبر | 8 م 
https://t.me/SaudiLearnShare/16032…

تيمز مباشر (VP):
https://is.gd/jn3nso
 تابع قناة منصة فيجن على الواتساب:
https://whatsapp.com/channel/0029VaCTNHDDZ4LgiFxYEG2l…","['#مجانية', '#الثلاثاء']",2023-11-28T07:31:20.000Z,https://x.com/visionplatform1/status/1729402581250646211,2,0
نفذ الأستاذ قيس الجنيبي معلم تقنية المعلومات مشغل في مختبر الحاسوب بعنوان #الذكاء_الاصطناعي في التعليم و التعلم.,"['#الذكاء', '_', 'الاصطناعي']",2023-11-28T07:31:18.000Z,https://x.com/kaab3207/status/1729402570509033781,3,0
" #مجانية مع شهادة 
@helmarabi
 
 #الذكاء_الاصطناعي في #التعليم
 أ. سناء الحسين السبايبة
 #الثلاثاء 28 نوفمبر 
 8 م 
تيمز:
https://is.gd/jn3nso

#الاتحاد_اجمك 
#النصر_برسبوليس ","['#مجانية', '#الذكاء', '_', 'الاصطناعي', '#التعليم', '#الثلاثاء', '#الاتحاد_اجمك', '#النصر_برسبوليس', '']",2023-11-28T07:06:55.000Z,https://x.com/dwratti/status/1729396435072794863,2,0
"#فائده|

للمهتمين في إستخدام #الذكاء_الاصطناعي في التدريس المركز الوطني للـ #التعليم_الالكتروني NELC ينظم الندوة الافتراضية.

غداً الاربعاء بمشيئة الله

الساعة: 1:00مساء

للتسجيل:","['#فائده', '#الذكاء', '_', 'الاصطناعي', '#التعليم', '_الالكتروني', '', '', '']",2023-11-28T07:04:32.000Z,https://x.com/almehmadi_sa/status/1729395836134592776,80,21
"كيفية الاستفادة من الذكاء الاصطناعي في تطوير أساليب التعليم؟
◇يمكن للذكاء الاصطناعي تحليل بيانات الطلاب ومعرفة احتياجاتهم الفردية.
◇تقديم مواد تعليمية وتوجيهات مخصصة تلائم مستوى كل طالب.
◇يمكن استخدامه في تطوير البرامج التعليمية اعتمادا على تجربة التعلم الشخصية.",[],2023-11-28T07:00:00.000Z,https://x.com/araakorg/status/1729394695086997627,0,0
"#تعلم_مستدام
قامت أ. أميرة بيت علي سليمان معلمة المجال الأول اليوم الأحد الموافق 26/11/2023 بتقديم ورقة عمل ضمن مبادرة توظيف أدوات الذكاء الإصطناعي في التعليم  وذلك بحضور مديرة المدرسة والمعلمة الأولى للمجال الأول ومعلمات المجال الأول.",['#تعلم_مستدام'],2023-11-26T16:57:00.000Z,https://x.com/AlkareefS/status/1728820159488647505,6,2
"- ما الذي سيتم التسليط عليه؟
صعود #الذكاء_الاصطناعي، وما يفرضه من تحديات أمام الفهم التقليدي للإبداع والتعليم.
- متى انطلق المؤتمر؟
في عام 2009.

إليكم التفاصيل
https://khaleej.online/37wqEM

| #الخليج_أونلاين #التعليم #الابتكار","['#الذكاء', '_', 'الاصطناعي', '#الخليج_أونلاين', '#التعليم', '#الابتكار']",2023-11-26T16:47:29.000Z,https://x.com/AlkhaleejOnline/status/1728817764889137298,2,0
"ستؤثر تقنيات التعلم الآلي بشكل كبير على مستقبل التعليم. سيكون لدينا تحديات مثل تطوير مناهج تعليمية تناسب العصر الرقمي وتحفيز الفهم والتفكير النقدي.
#الذكاء_الإصطناعي_في_الوطن_العربي","['#الذكاء', '_', 'الإصطناعي', '_', 'في', '_الوطن_العربي']",2023-11-26T14:34:53.000Z,https://x.com/Mohamedjalal197/status/1728784393332785410,0,0
