tweet,hashtags,timestamp,full_url,like_count,retweet_count
انطلقت اليوم أعمال⁧ #منتدى_الباحة_للذكاء_الاصطناعي⁩ والذي تنظمه ⁧#سدايا⁩ لبحث أثر الذكاء الاصطناعي التوليدي على التعليم واستعراض تحديثات المدن الذكية في المملكة بالتعاون مع #جامعة_الباحة⁩ ممثلة في كلية الحاسبات والمعلومات وعمادة التعلم الالكتروني، ويسر الكلية وجميع منسوبيها,"['#منتدى_الباحة_للذكاء_الاصطناعي', '#سدايا', '#جامعة_الباحة']",2023-12-27T17:51:37.000Z,https://x.com/UALBAHA/status/1740067926705680890,21,7
"جلسة حوارية بعنوان: ""أثر الذكاء الاصطناعي التوليدي في مجال التعليم"" خلال #منتدى_الباحة_للذكاء_الاصطناعي الذي تنظمه #سدايا","['#منتدى_الباحة_للذكاء_الاصطناعي', '#سدايا']",2023-12-27T11:52:55.000Z,https://x.com/SDAIA_SA/status/1739977658728128551,30,16
"يعلن برنامج التميز في التعليم والتعلم عن مخيم الذكاء الاصطناعي التوليدي ""عن بعد"" لأعضاء هيئة التدريس تحت عنوان: ""تعليم مدعم بالذكاء الاصطناعي"".

#جامعة_الأميرة_نورة
#PNU","['#جامعة_الأميرة_نورة', '#PNU']",2023-12-25T19:52:33.000Z,https://x.com/PNU_EVENTS/status/1739373584395424148,16,5
"أحدث أدلة #الذكاء_الاصطناعي التوليدي من منظمة اليونسكو بعنوان  :
"" إرشادات الذكاء الاصطناعي التوليدي في التعليم والبحث""
ترجمة مركز دلائل جزاهم الله خيرا
https://2u.pw/aHI5zbq
أو من هنا:
https://t.me/Edu1437/33722","['#الذكاء', '_الاصطناعي']",2023-12-24T16:27:50.000Z,https://x.com/adnan3li/status/1738959677411467557,81,23
"نفذت الاستاذه شمسة البلوشية معلمة تقنية المعلومات ورشة تدريبية بعنوان "" الذكاء الاصطناعي التوليدي وتوظيفه في التعليم "" تضمن عددا من المحاور اهمها
التعريف بماهية الاذكاء الاصطناعي التوليدي وشرح نماذج من تطبيقاته منها Gamma ، ChatGPT، Vidnoz ،Bing.
@Muscat_InfoTch
 
@mct_edu",[],2023-12-24T09:50:31.000Z,https://x.com/zinab1619/status/1738859689176334524,18,0
"أبرز 5 مخرجات في تقرير BCG عن أثر الذكاء الاصطناعي التوليدي على التعليم العالي
1- تغيير التعليم العالي وتعزيز الخبرات البينية بين مؤسساته
2- توفير طرق منخفضة التكلفة لزيادة التحاق الطلاب
3- سيسهم في تخطيط المقررات والبرامج بما يوفر وقت الكادر التعليمي وتحسين نواتج التعلم",[],2023-12-05T12:13:39.000Z,https://x.com/almohaya/status/1732010342631247899,19,5
"#فائده|

مركز التدريب ليرن للمعلمين في 
@MicrosoftEDU
 

أتاح وبشكل مجاني دورة جديدة في #microsoft Copilot 

في محرك البحث bing والتعرف على #الذكاء_الاصطناعي التوليدي:

https://learn.microsoft.com/en-us/training/modules/explore-generative-ai-copilot-bing/…","['#فائده', '#microsoft', '#الذكاء', '_الاصطناعي', '', '', '']",2023-12-05T03:01:58.000Z,https://x.com/almehmadi_sa/status/1731871506597134421,12,7
"بدعوة كريمة من المبدعين في 
@AIRobotClub_IAU
، التقيكم ان شاء الله بعد ساعة من الآن للحديث عن استخدامات #الذكاء_الاصطناعي_التوليدي في #التعليم وحوكمته.
الدعوة عامة للجميع.","['#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم']",2023-12-04T15:55:18.000Z,https://x.com/dabuainain/status/1731703734609101138,14,3
"حقيبة الذكاء الاصطناعي التوليدي في التعليم 

https://arabia2.com/?p=50027",[],2023-12-02T12:25:32.000Z,https://x.com/arabia2comvb/status/1730926168952426812,0,1
"كتاب #الذكاء_الاصطناعي التوليدي في التعليم مقدم من الهيئة السعودية للبيانات والذكاء الاصطناعي , مرجع مفيد ودليل فيه الكثير للتعلم والمتابعة والانطلاق
#علم_البيانات #GAN #GAI #DL #ML
https://drive.google.com/file/d/1z8cWuMTnGKiQGABf1ph03s84-DpPpxw7/view?pli=1…","['#الذكاء', '_الاصطناعي', '#علم_البيانات', '#GAN', '#GAI', '#DL', '#ML']",2023-12-01T15:44:07.000Z,https://x.com/zayton_mohammad/status/1730613755724054934,2,1
