tweet,hashtags,timestamp,full_url,like_count,retweet_count
التعليم ف مصر عمره ما كان ولا هيكون حاجه تحدد بيها مدي ذكاء او فهم الشخص اللي بتتعامل معاه,[],2023-05-16T23:13:55.000Z,https://x.com/_shishy_/status/1658611766522261519,13,0
"منقول من الواتس:
بالتعاون بين #سدايا و #وزارة_التعليم
برنامج (مبرمجي ذكاء المستقبل )
دورات مجانيه عن بُعد باللغتين العربية والانجليزية لطلاب وطالبات المرحلة المتوسطة والثانوية المهتمين بالتعرف على مجال #الذكاء_الاصطناعي
تقدم الدورات من قِبل معلمين مؤهلين في المجال لمدة اسبوعين","['#سدايا', '#وزارة_', 'التعليم', '#الذكاء_الاصطناعي']",2023-05-16T07:46:25.000Z,https://x.com/DrNasserAlzayed/status/1658378354976780291,3,3
"فكرتان مطروحتان لتطوير #التعليم:
-إقرار خاصية القفز للطلاب الأعلى ذكاءً بين أقرانهم؛ لدينا طلاب بعقلية مهندسين، من المؤسف تحجيم عقولهم في مراحلهم الدراسية.
-الاستفادة من برامج 
@GEA_SA
 وتضمينها في مقرّرات التعليم، كل برنامج بحسب الفئة العمرية له.
#لتعليم_أفضل #بنيوية_التعليم","['#التعليم', '#لتعليم_أفضل', '#بنيوية_', 'التعليم']",2023-05-15T14:14:58.000Z,https://x.com/GeSaleh/status/1658113749432127489,510,206
يبارك مكتب التعليم بحلي للمعلمة فائزة ابراهيم الزاحمي من مدرسة ثانوية حفصة بنت عمر بمناسبة اجتيازها البرنامج التدريبي مبرمجي ذكاء المستقبل المقدم من الهيئة السعودية للبيانات والذكاء الاصطناعي بالتعاون مع #وزارة_التعليم بمعدل ٤٠ساعة تدريبية #تعليم_القنفذة,"['#وزارة_', 'التعليم', '#تعليم_القنفذة']",2023-05-15T08:39:24.000Z,https://x.com/MOE_QNF_02/status/1658029302053498881,7,4
"طيب ويش نسوي لها 
تري الذكاء مش في العلم واخرتها موظفة ..
الناس تقول سيدة اعمال رجل اعمال 
التاجر هو اللي يوظف حملة الماجستير والدكتوراه 
بلا ذكاء بلا هم 
معاك قروش تسوى ما عندك خلي التعليم على جنب 
ما عدا العلم الشرعي",[],2023-05-15T05:15:37.000Z,https://x.com/FlagRafi/status/1657978015874183168,0,0
"صباح العطاء والتكريم والبدايات الجميلة 
اليوم الاحد ٢٤ / ١٠ 
كرمت مديرة المدرسة المعلمة /فايزه ابراهيم الزاحمي لحصولها على الشهادة المهنية الاحترافية واجتيازها بتفوق البرنامج التدريبي مبرمج ذكاء المستقبل نتمنى لها التوفيق 
#تعليم_القنفذة 
#وزارة_التعليم","['#تعليم_القنفذة', '#وزارة_', 'التعليم']",2023-05-14T05:11:20.000Z,https://x.com/MOE_QNF_02_0029/status/1657614548591845381,0,0
"تقدر تستخدمه للتعريف عن أدوات تقدم مزايا الذكاء اصطناعي في المجالات المذكورة 

- شات مثل CHATGPT
- ذكاء اصطناعي للسيارات الذكية 
- تحليل البيانات 
- التسويق الرقمي
- التجارة الإلكترونية
- التعليم 
- الموضة 
- الصحة الجسدية
- صيانة السيارات
- التأمين
- الخدمات الهندسية 

يتبع",[],2023-05-13T17:17:01.000Z,https://x.com/NawafV7M/status/1657434784899952643,2,0
"تقدر تستخدمه للتعريف عن أدوات تقدم مزايا الذكاء اصطناعي في المجالات المذكورة 

- شات مثل CHATGPT
- ذكاء اصطناعي للسيارات الذكية 
- تحليل البيانات 
- التسويق الرقمي
- التجارة الإلكترونية
- التعليم 
- الموضة 
- الصحة الجسدية
- صيانة السيارات
- التأمين
- الخدمات الهندسية 

يتبع",[],2023-05-13T17:17:01.000Z,https://x.com/NawafV7M/status/1657434784899952643,2,0
كلامها عميق جدًا تربويًا كل طفل يحمل سمات تختلف عن اقرانه ذكاء ميول عاطفه بحسب البيئة التي نشاء فيها أو بالفطره، المدرس صاحب المهارات المحدودة لن يستطيع استيعاب هذا الطرح سواء فهمًا أو تطبيق أو حتى بسبب المتطلبات التي تقيد نسبة إبداعه في التعليم و أكتشاف المهارات.,[],2023-05-13T13:35:02.000Z,https://x.com/9otae/status/1657378924781813761,1,0
طيب ادارة التعليم مااجبروكم على المدارس اللي فيها دمج اطفال زي حالته (دمج كلي) وهل عملوا له اختبار ذكاء ؟,[],2023-05-13T08:01:00.000Z,https://x.com/f60f6/status/1657294861744128000,0,0
