tweet,hashtags,timestamp,full_url,like_count,retweet_count
التعليم تركيزة فقط على الدرجات مب على التعلم فاكيد الواحد ما بيكون عنده شغف اذا تقيمه على شي ماله دخل في ذكاء الشخص. وفي النهاية بعد ما توظفنا اكتشفنا ان الدرجات ما منها اي فايدة,[],2023-12-29T14:25:42.000Z,https://x.com/rof_manel/status/1740740880930328644,0,0
"عند برمجة الروبوت الافتراضي ثم نقل الأوامر البرمجية لروبوت واقعي راح يؤدي نفس مهام الروبوت الافتراضي

#وزارة_التعليم #ذكاء_اصطناعي #المدرسة #الطلاب #الاطفال","['#وزارة_', 'التعليم', '#ذكاء', '_اصطناعي', '#المدرسة', '#الطلاب', '#الاطفال']",2023-12-29T13:34:47.000Z,https://x.com/waleedwaaw/status/1740728067335524680,1,0
"بالتعاون مع وزارة التعليم..

سدايا تعلن عن فتح باب التسجيل في برنامج ""مبرمجي ذكاء المستقبل"" في مرحلته الرابعة لطلاب وطالبات الصف الثالث متوسط، والمرحلة الثانوية، بهدف تطوير قدراتهم وتعريفهم بمبادئ الذكاء الاصطناعي ضمن مجموعة من المراحل تستهدف 30 ألف طالب وطالبة في المملكة.",[],2023-12-29T10:22:25.000Z,https://x.com/asda_alkhaleej/status/1740679657861914809,0,0
"العراگيين شعب متخلف و جاهل حرفيا، حكمهم صدام بالنار و الحديد 20 سنة ثم حكمهم بول بريمر و كتب دستورهم ثم حكمتهم داعش و دُمى أمريكا ثم حكمهم المعممين أقل الكائنات الحية ذكاء.
التعليم خرى و الصحة خرى و الاقتصاد زبالة و الأمن رايح فيها فطبيعي يخرج لك كائنات غريبة متخلفة https://x.com/shyma_majd/sta/shyma_majd/status/1740359041967432028…",[],2023-12-29T10:11:04.000Z,https://x.com/Esam11862871/status/1740676800853028991,0,0
"فتح باب التسجيل في برنامج مبرمجي ذكاء المستقبل بمرحلته الرابعة؛ الذي يستهدف طلاب وطالبات المرحلة المتوسطة والثانوية.

التدريب عن بعد
بشهادة معتمدة من:

١. سدايا الهيئة السعودية للبيانات والذكاء الاصطناعي
٢. وزارة التعليم

رابط التسجيل:",[],2023-12-29T08:43:58.000Z,https://x.com/MOE_BlA_03_0014/status/1740654880849862801,0,0
هذا النوع من الأنظمة في ترفيع الطلاب لمستويات أعلى ينم عن جهل واضح بأصول التربية و التعليم. مهما كان ذكاء الطفل حاد أكاديمياً .. التعليم ليس ما وجد في كتب المنهج فقط .. لبناء شخصية طفل بناء سليم و جيد عليه أن ينضج و يتطور عاطفياً مع أقرانه بشقاوتهم و تنافسهم و لعبهم.,[],2023-12-29T02:02:31.000Z,https://x.com/Ba7raini87/status/1740553853345620229,1,0
"""#سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج ""مبرمجي ذكاء المستقبل"" بمرحلته الرابعة.
#عالم_التكنولوجيا
@SDAIA_SA","['#سدايا', '#عالم_التكنولوجيا']",2023-12-28T18:45:28.000Z,https://x.com/TechmagN/status/1740443865809846303,0,0
"أهلًا بك،
يهدف برنامج مبرمجي ذكاء المستقبل إلى تعريف طلاب التعليم العام بالذكاء الاصطناعي وتحفيز اهتمامهم به، وإضافة برامج إثرائية وتوعوية في مجال الذكاء الاصطناعي.
سُعدنا بتواصلك.",[],2023-12-28T18:00:08.000Z,https://x.com/SDAIA_Care/status/1740432458464526706,0,0
"بالتعاون مع وزارة التعليم..

سدايا تعلن عن فتح باب التسجيل في برنامج ""مبرمجي ذكاء المستقبل"" في مرحلته الرابعة لطلاب وطالبات الصف الثالث متوسط، والمرحلة الثانوية، بهدف تطوير قدراتهم وتعريفهم بمبادئ الذكاء الاصطناعي ضمن مجموعة من المراحل تستهدف 30 ألف طالب وطالبة في المملكة.",[],2023-12-28T17:27:17.000Z,https://x.com/News_ksa11/status/1740424191617188003,0,0
"بالتعاون مع وزارة التعليم..

سدايا تعلن عن فتح باب التسجيل في برنامج ""مبرمجي ذكاء المستقبل"" في مرحلته الرابعة لطلاب وطالبات الصف الثالث متوسط، والمرحلة الثانوية، بهدف تطوير قدراتهم وتعريفهم بمبادئ الذكاء الاصطناعي ضمن مجموعة من المراحل تستهدف 30 ألف طالب وطالبة في المملكة.",[],2023-12-28T17:27:07.000Z,https://x.com/Saheelksa/status/1740424148327838042,0,0
