tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
"اليوم تم الانتهاء من كورس تعلم الآلة (Machine learning )المقدم من سدايا 
@SDAIA_SA
  بالتعاون مع جامعة الباحة. كانت رحلة تعلم ملهمة ومثيرة، حيث تعلمت أساسيات وتطبيقات الذكاء الاصطناعي و تعلم الآلة. أشكر سدايا وجامعة الباحة على هذه الفرصة القيمة #تعلم_الآلة #ذكاء_اصطناعي","['#تعلم_الآلة', '#ذكاء_اصطناعي']",28/12/2023,https://x.com/WaleedMahjari/status/1740407686091677818,11,0,ar,True
"هل سألت نفسك، هل جميع نصائح chatgpt صحيحة؟ 

في عالم التكنولوجيا المتقدم، يمكن الاستفادة من الذكاء الاصطناعي لتقديم نصائح للمستخدمين. 
ومع ذلك، يجب أن نتذكر أن نصائح chatgpt لا تعتبر بديلاً عن الرأي الاحترافي والخبرة البشرية. 

#ذكاء_اصطناعي",['#ذكاء_اصطناعي'],26/12/2023,https://x.com/Goldensoft8Soft/status/1739607712856412308,2,1,ar,True
"الان كلنا عرف قيمته  في هذه الدنيا نحن قوم اعزنا الله بالاسلام فان ابتغينا العزة بغيره اذلنا الله وهانحن الان مهانون  لاعلم لنا ولا قوة فقط الكلام او المظاهرات في الشوارع  فقط 
الان ياشباب الامة عليكم ببداية رسم مسار جديد لحياتكم 
تعلم #ذكاء_اصطناعي 
تعلم #برمجة 
#تجارة 
تعلم","['#ذكاء_اصطناعي', '#برمجة', '#تجارة']",25/12/2023,https://x.com/YakoutDiscount/status/1739290936373342239,0,0,ar,True
"الجيل القادم يحتاج إلى مهارات جديدة للنجاح في مجالات العمل المختلفة، تعلم البرمجة والذكاء الاصطناعي يساعد الأطفال على اكتساب هذه المهارات.

#وزارة_التعليم #ذكاء_اصطناعي #المدرسة #الطلاب #الاطفال","['#وزارة_التعليم', '#ذكاء_اصطناعي', '#المدرسة', '#الطلاب', '#الاطفال']",25/12/2023,https://x.com/waleedwaaw/status/1739278451587096583,0,0,ar,True
"اشترك الآن في #مسابقة_أذكى_الأولمبياد_الوطني_والذكاء_الاصطناعي ستجد تحديات مثيرة، فرصة للتعلم والاستفادة من أهم الخبراء في مجال الذكاء الاصطناعي اليوم. آخر موعد للتسجيل ٢٨نوفمبر واكتشف موهبتك #مسابقة_أذكى #ذكاء_اصطناعي #الأولمبياد_الوطني""","['#مسابقة_أذكى_الأولمبياد_الوطني_والذكاء_الاصطناعي', '#مسابقة_أذكى', '#ذكاء_اصطناعي', '#الأولمبياد_الوطني']",28/11/2023,https://x.com/manahil_school/status/1729440883139829780,0,0,ar,True
"اكتشف ما يمكن لطفلك فعله مع الأكواد البرمجية من الإبداع..

 انضم إلينا في الكورس التدريبي من خلال حصتنا التجريبية عن بُعد في برمجة الروبوتات الافتراضية. 

الأماكن محدودة، سجل الآن!  
https://waleedalthobaiti1.lpages.co/%D8%AD%D8%B5%D8%A9-%D9%85%D8%AC%D8%A7%D9%86%D9%8A%D8%A9/…

#وزارة_التعليم #ذكاء_اصطناعي #المدرسة #الطلاب #الاطفال","['#وزارة_التعليم', '#ذكاء_اصطناعي', '#المدرسة', '#الطلاب', '#الاطفال']",22/11/2023,https://x.com/waleedwaaw/status/1727194977837433202,0,1,ar,True
"قال وزير التربية والتعليم والتعليم الفنى إن تطوير الثانوية العامة سيكون فيها ريادة أعمال والذكاء الاصطناعي، وسيتم عمل حوار كبير مجتمعي، ونبحث نظم التقييم والمناهج،  مشددا على أن امتحانات  الثانوية العانة هذا العام كما دون تغيير.

#الثانويه_العامه #ذكاء_اصطناعي","['#الثانويه_العامه', '#ذكاء_اصطناعي']",20/11/2023,https://x.com/AppZagel/status/1726737182734590035,0,0,ar,True
"تعاون بين وزارة التربية والتعليم في الإمارات وشركة ASI لتطوير معلم يعمل بالذكاء الاصطناعي 
@moeuaeofficial
 

https://buff.ly/46cmQK5 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقنية","['#ذکاء_اصطناعي', '#الذكاء_الاصطناعي', '#تقنية']",02/11/2023,https://x.com/thaka_io/status/1720003117838676114,0,0,ar,True
"أداة #ذكاء_اصطناعي تدعى Lumina Chat تساعد الباحثين والطلاب في البحث والاكتشاف والفهم والتواصل مع الوثائق العلمية. 

يمكن لـ Lumina Chat البحث في أكثر من 300 ألف مقالة علمية من مختلف المجالات وتقديم إجابات مستندة إلى المصادر بسرعة ودقة. 

رابط الأداة 
http://lumina-chat.com",['#ذكاء_اصطناعي'],22/10/2023,https://x.com/KhaledHammadi32/status/1716126109404647918,1,0,ar,True
"تستخدم مصر لأول مرة تقنيات الذكاء الاصطناعي في التعليم لشرح المناهج

 https://buff.ly/3rvCwti 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقنية","['#ذکاء_اصطناعي', '#الذكاء_الاصطناعي', '#تقنية']",25/09/2023,https://x.com/thaka_io/status/1706232402127851712,0,0,ar,True
