tweet,hashtags,timestamp,full_url,like_count,retweet_count
"هذا اكبر طموحاتكم “فبركه بالذكاء الاصطناعي” 

ولكن الواقع : مؤلم جدا بنسبه لك 

“تنبيه صوره حساسه لاصحاب القلوب الضعيفه من المغول الهمج”",[],2023-12-29T23:53:22.000Z,https://x.com/jwjy79/status/1740883739499020480,0,0
انا سويت هذولا ب بالذكاء الاصطناعي,[],2023-12-29T23:49:45.000Z,https://x.com/DigupJoe/status/1740882829704384707,0,0
ابغى اذاعة بالذكاء الاصطناعي,[],2023-12-29T23:39:21.000Z,https://x.com/vsukg5uj/status/1740880211980263547,0,0
اصنع لك تاريخ بالذكاء الاصطناعي ياملعون,[],2023-12-29T23:29:13.000Z,https://x.com/badr119_119/status/1740877662288285892,1,0
الصورة التي وضعتها بالذكاء الاصطناعي لأنها لا خيال و لا واقع يمكن أن تحصل  ، أما هذه الصورة حقيقيه و ما رأيكم بذلك,[],2023-12-29T23:27:09.000Z,https://x.com/Dania2h/status/1740877141745848707,3,0
"ما أشطر الأتراك والفرس بالذكاء الإصطناعي
لن يفتح القدس وروما والقسطنطينية إلا أهل السنّة والجماعة
وربما يكونوا عربًا .",[],2023-12-29T23:04:37.000Z,https://x.com/OMRANHRI/status/1740871473189847237,0,0
برنامج HitPaw Photo AI: أفضل حل لتحسين جودة الصور بالذكاء الاصطناعي,[],2023-12-29T22:59:23.000Z,https://x.com/LmorchedPress/status/1740870154009911361,0,0
نركع لربنا اللي خلقنا وجاي مسوي نفسك وانت حتى مسويها بالذكاء الاصطناعي ,[],2023-12-29T22:57:17.000Z,https://x.com/hyaa_502/status/1740869626706420084,0,0
احنا صوره واقعيه وانتم بالذكاء الاصطناعي ,[],2023-12-29T22:46:49.000Z,https://x.com/aarer22/status/1740866994663198903,12,0
الأمثلة المغربية بالذكاء الاصطناعي,[],2023-12-29T21:56:05.000Z,https://x.com/chochita_Taziri/status/1740854223846175022,130,8
"اهي الميركافا دي فيها نظام دفاعي متطور يعمل بالذكاء الاصطناعي لصد المقذوفات المضاده الدبابات ويعمل بمستشعرات ع 3 مراحل لصد المقذوفات
الاول ع بعد 10 متر
الثاني ع بعد 6 متر
الثالث ع بعد 3 متر من الدبابه
فالك ان تتخيل عزيزي ان الذكاء الاصطناعي لم يري مقذوف ياسين 105",[],2023-12-29T21:50:18.000Z,https://x.com/MohmmedMedo14/status/1740852769106579811,12,4
