tweet,hashtags,timestamp,full_url,like_count,retweet_count
إيلون ماسك يشرح برنامج الذكاء الاصطناعي التوليدي “غروك” https://ift.tt/nJbS9xy,[],2023-11-05T21:57:23.000Z,https://x.com/kalf_alkwalees/status/1721285606297186344,0,0
وجّه سمو الشيخ حمدان بن محمد بن راشد آل مكتوم ولي عهد دبي رئيس المجلس التنفيذي المسابقة الأكبر من نوعها عالمياً بجوائز تصل قيمتها إلى مليون درهم إماراتي لمطوري الحلول المبتكرة المعتمدة على الذكاء الاصطناعي التوليدي ضمن مبادرة تنظم بالشراكة بين مركز دبي لاستخدامات الذكاء الاصطناعي,[],2023-11-05T21:10:52.000Z,https://x.com/hafsa_hemdan/status/1721273900560945482,11,1
"حمدان بن محمد يوجّه بتنظيم ""التحدي الدولي للذكاء الاصطناعي"" المسابقة الأكبر من نوعها عالمياً بجوائز تصل قيمتها إلى مليون درهم إماراتي، لمطوري الحلول المبتكرة المعتمدة على الذكاء الاصطناعي التوليدي، ضمن مبادرة تنظم بالشراكة بين مركز دبي لاستخدامات الذكاء الاصطناعي، ومؤسسة دبي",[],2023-11-05T21:07:27.000Z,https://x.com/groupfazza/status/1721273040422511105,302,54
"إيلون ماسك يشرح برنامج الذكاء الاصطناعي التوليدي ""غروك""",[],2023-11-05T20:31:00.000Z,https://x.com/24Entertain/status/1721263867609878994,3,1
"تيم كوك، الرئيس التنفيذي لشركة ابل يشير إلى ميزات iOS 17 الجديدة مثل الصوت الشخصي والبريد الصوتي المباشر كأمثلة على الإبتكارات بإستخدام تقنيات الذكاء الاصطناعي. 

بالإضافة إلى ذلك، أكد أن الشركة تعمل على تقنيات الذكاء الاصطناعي التوليدي.

#تقنية
#ابل","['#تقنية', '#ابل']",2023-11-05T20:28:05.000Z,https://x.com/new1tech1/status/1721263132784345350,3,1
"Future is NOW 

المستقبل الآن بين يديك 
#SOITC #smartorbit #سمارت_اوربيت  
#سويتك 
#innovation #CES2024 #CES24 #CES #AI #tech #TechForGood #technology #MachineLearning  #smartcities #digital #IoT 
#تقنية #التحول_الرقمي #الذكاء_الاصطناعي #الذكاء_الاصطناعي_التوليدي","['#SOITC', '#smartorbit', '#سمارت_اوربيت', '#سويتك', '#innovation', '#CES2024', '#CES24', '#CES', '#AI', '#tech', '#TechForGood', '#technology', '#MachineLearning', '#smartcities', '#digital', '#IoT', '#تقنية', '#التحول_الرقمي', '#الذكاء', '_الاصطناعي', '#الذكاء', '_الاصطناعي_', 'التوليدي']",2023-11-05T20:13:44.000Z,https://x.com/adelalfahaad/status/1721259523673858154,5,0
حمدان بن محمد: ضمن مساعينا لترسيخ مكانة دبي وجهةً لأفضل العقول ومنصة للشركات الناشئة المتخصصة في مجالات الذكاء الاصطناعي التوليدي، نُطلق اليوم التحدي الدولي للذكاء الاصطناعي...,[],2023-11-05T16:42:47.000Z,https://x.com/Akhbar_Alemarat/status/1721206434048692605,1,1
"15 #شركة_ناشئة تخرجت في حفل 
مسرعة #الذكاء_الاصطناعي_التوليدي  
@gaia_mena
ومن ضمنهم 
@SummarizeX
 التي لاقت اعجاب العديد من الحضور ولاقت سابقاً مديح معالي وزير الاتصالات والتقنية 
@aalswaha
 

وهذا مايجعلني افخر انني من اوائل الاشخاص في الفريق المبدع القائم على نموذج 
@SummarizeX
 ","['#شركة_ناشئة', '#الذكاء', '_الاصطناعي_', 'التوليدي']",2023-11-05T16:32:29.000Z,https://x.com/khaledldw/status/1721203844372181181,19,6
"إيلون ماسك يشرح برنامج الذكاء الاصطناعي التوليدي ""غروك""",[],2023-11-05T16:30:00.000Z,https://x.com/24Entertain/status/1721203219949605333,0,0
"منصة X تعلن عن إطلاق تجريبي لنموذجها الخاص ب #الذكاء_الاصطناعي التوليدي
اسم النموذج Grok

- بعد الخروج من مرحلة التجربة سيتوفر للمشتركين في X
- تم تدريبه على 33 مليار معلمة
- يستجيب بالبيانات الفورية في منصة X

https://x.ai","['#الذكاء', '_الاصطناعي']",2023-11-05T16:28:35.000Z,https://x.com/syst__em/status/1721202864641442188,1,0
