tweet,hashtags,timestamp,full_url,like_count,retweet_count
"اليوم حققت ""أساسيات الذكاء الاصطناعي Microsoft Azure: الذكاء الاصطناعي التوليدي"" trophy! أنا فخور جداً للاحتفال بهذا الإنجاز وآمل أن هذا يلهمك لبدء رحلتك الخاصة 
@MicrosoftLearn
!

 https://learn.microsoft.com/api/achievements/share/ar-sa/FatimahFarajAlRehili-5487/7EKW7EEZ?sharingId=BF27DA5BC5F00688… #MSLearnTrophy",['#MSLearnTrophy'],2023-10-29T20:57:30.000Z,https://x.com/rose303140/status/1718733824601751927,1,1
"سُعدت بمشاركتي في ملتقى #الذكاء_الاصطناعي_التوليدي في #التعليم بتقديمي جلسة الأدوات المساعدة لـ #ذوي_الإعاقة_البصرية نسأل المولى أن نكون وفقنا في تقديم النافع والمفيد.
أشارككم ملف لأهم #التطبيقات الداعمة لهم
#وزارة_التعليم
#منصة_مدرستي
#مايكروسوفت

https://drive.google.com/file/d/1EhO_NwQupf6eJQr6joIaL4mlQpm74H3m/view?usp=sharing…","['#الذكاء', '_الاصطناعي_', 'التوليدي', '#التعليم', '#ذوي_الإعاقة_البصرية', '#التطبيقات', '#وزارة_التعليم', '#منصة_مدرستي', '#مايكروسوفت']",2023-10-29T19:59:07.000Z,https://x.com/azzahkabbas/status/1718719130612723823,16,9
#الذكاء_الاصطناعي_التوليدي يشكك بيل غيتس في مستقبل الذكاء الاصطناعي التوليدي!,"['#الذكاء', '_الاصطناعي_', 'التوليدي']",2023-10-29T18:02:27.000Z,https://x.com/DataScience1sa/status/1718689768664371592,0,0
يتناول  نظريات الذكاء والذكاء الاصطناعى ،المجالات النموذجية للذكاء الاصطناعي في التعليم ،النظريات النفسية الأساسية  ، تقنيات الذكاء الاصطناعي  ، الذكاء الاصطناعى التقليدى مقابل الذكاء الاصطناعى التوليدى ،الإطار العام للذكاء الاصطناعي في التعليم,[],2023-10-29T17:51:35.000Z,https://x.com/dredutest/status/1718687034691227966,2,0
#الذكاء_الاصطناعي_التوليدي الحدود الأخلاقية للذكاء الاصطناعي التوليدي: مقدمة وأهمية,"['#الذكاء', '_الاصطناعي_', 'التوليدي']",2023-10-29T17:51:34.000Z,https://x.com/DataScience1sa/status/1718687031411331127,1,0
#كتابي #الذكاء_الاصطناعى وتطبيقاته فى علم النفس والتربية : من الذكاء الاصطناعى التقليدى للذكاء الاصطناعى التوليدى,"['#كتابي', '#الذكاء', '_الاصطناعى']",2023-10-29T17:17:51.000Z,https://x.com/dredutest/status/1718678546732740690,6,2
"هل أنت من المهتمين بالذكاء الاصطناعي التوليدي؟ ترغب في عمل محتوى بالاعتماد على AI؟ تتطلع لفهم التطبيقات المباشرة باستخدام AI 

نقدم لكم لقاؤنا القادم بالتعاون مع راميل وكويل بعنوان ""الفنون البصرية من خلال الذكاء الاصطناعي"" مع  أ. عبدالعزيز اليوسف 

احجز مقعدك",[],2023-10-29T13:37:17.000Z,https://x.com/t2_ltd/status/1718623036503392553,6,5
"#الذكاء_الاصطناعي التوليدي -٤ (مختص)

لا يمكن الإعتماد بشكل عام على إجابة تطبيقات الذكاء التوليدي مثل ChatGPT .
فمثلا أردات منشأ بعمل نموذج توليدي بإستخدام OpenAI API  والذي قد يفتقر للمعلومات الرئيسية أو المحدثة التي تريد المنشأ عرضها لمستفيديها.
هنا ياتي دور إضافة سياق إلى","['#الذكاء', '_الاصطناعي']",2023-10-29T10:31:40.000Z,https://x.com/Dr_KhalidAI/status/1718576328092303696,1,0
"تكنولوجيا #الذكاء_الاصطناعي التوليدي هي هندسة اجتماعية بصورة مضاعفة

https://incarabia.com/%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A7-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D8%AA%D9%88%D9%84%D9%8A%D8%AF%D9%8A-%D9%87%D9%8A-%D9%87%D9%86%D8%AF%D8%B3%D8%A9-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A%D8%A9-%D8%A8%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B6%D8%A7%D8%B9%D9%81%D8%A9-615267.html…","['#الذكاء', '_الاصطناعي']",2023-10-29T07:29:10.000Z,https://x.com/inc_arabia/status/1718530399742185657,0,0
"بفضل الله حصلت على شهادة دولية من جامعة 
Vanderbilt 
في: 
 Generative Al Primer

(دليل الذكاء الصناعي التوليدي).

وبتقدير 100% - ممتاز.

المستشار/ أحمد عبد الوهاب قرملي","['', '', '', '', '']",2023-10-28T23:15:36.000Z,https://x.com/eng_a_krimly/status/1718406188478443950,0,0
